id	city	housenumber	postcode	street	amenity	contact:phone	name	website	opening_hours	Location_id
1889573423					restaurant		Ristorante Sole		Mo-Su 11:30-22:30	R154
3580612001					restaurant		Nuovo 900			R155
5306731417	Riva del Garda	5	38066	Via Florida	restaurant		Salsamenteria Capolini			R156
6818200786					restaurant		Ristorante Sud Cucina e Pizza Napoletana		Mo-Su 12:00-14:30, 18:30-22:30	R157
1488553673					restaurant		Villa Aranci			R158
6525469986		10		Viale Giosuè Carducci	restaurant		Il Re della Busa			R159
803634498		29		Via A. Diaz	restaurant		Bella Napoli			R160
1302018429					restaurant		Pizzeria La Leonessa			R161
1444891925	Riva del Garda	73	38066	Via Fiume	restaurant		Al Volt			R162
1706915650					restaurant		La Sirenetta			R163
1889561976	Riva del Garda	7	38066	Viale Martiri XXVIII Giugno	restaurant		Sushoku		Mo-Su 12:00-15:00; 18:00-24:00	R164
1889566663					restaurant					R165
1904436954	Riva del Garda	7	38066	Via Andrea Maffei	restaurant		Ristorante Maffei			R166
1904668666			38066	Via Santa Maria	restaurant		Al Vaticano			R167
2874104631			38066		restaurant		Alpino			R168
2874104632			38066		restaurant		Kapuziner am See			R169
2887488211	Riva del Garda	16	38066	Viale Roma	restaurant		San Marco cafè		7:00 - 20:30	R170
4165217023	Riva del Garda	11	38066	Viale Roma	restaurant		Panem			R171
5852010719			38066		restaurant		Ristorante pizzeria Commercio			R172
5852016632			38066		restaurant		Ristorante pizzeria Mediterraneo			R173
5934459988					restaurant		La Piadineria			R174
8806886940	Riva del Garda	14	38066	Via Lutti	restaurant		Zuin			R175
9019234103	Riva del Garda	7	38066	Via Pilati	restaurant		Pizzeria Officina 33			R176
9025816144					restaurant					R177
4746320522	Riva del Garda	1	38066	Via Padova	restaurant		Sushiko		Mo-Su 12:00-15:00, 18:30-23:30	R178
6856716373	Riva del Garda	5	38066	Via Padova	restaurant		La Scala Bistrò /=\		08:00 - 23:15	R179
9176581959	Riva del Garda	5	38066	Via Padova	restaurant		Sud			R180
9176581960	Riva del Garda	5	38066	Via Padova	restaurant		Taste of India			R181
210563371					restaurant		Il Veliero			R182
755622315					restaurant		Pizzoteca			R183
4003293513					restaurant		Pizzeria Fenice			R184
1889564709	Riva del Garda	20	38066	Viale Trento	restaurant		PizzaExpress		Mo-Su 09:00-23:00	R185
9176586464	Riva del Garda	39	38066	Località San Tomaso	restaurant		Albergo Rolly;Ristorante Pizzeria Rolly			R186
554977838					restaurant		Peter Pan			R187
59180626					restaurant		Ristorante La Berlera			R188
41772401					restaurant		Pizzeria Boccon d'Oro			R189
903941484					restaurant		La Brace		Mo-We 11:45-14:30,19:00-23:00; Th,Fr 11:45-14:30,19:00-23:30; Sa 18:00-24:00	R190
5852942369		44/a		Via del Garda	restaurant		SúYoshì			R191
903941484					restaurant		La Brace		Mo-We 11:45-14:30,19:00-23:00; Th,Fr 11:45-14:30,19:00-23:30; Sa 18:00-24:00	R192
915652265					restaurant		Ristorante alla Staffa			R193
417856704					restaurant		Pizzeria Botti			R194
445562136					restaurant		Pizzeria Okay			R195
724615063	Rovereto	145	38068	Via Brennero	restaurant		Roadhouse		12:00-15:00,18:30-23:30	R196
557813326	Rovereto	7/A	38068	Via delle Zigherane	restaurant		Bici Grill Rovereto		07:30-23:45	R197
67153594		18A		Via Benacense	restaurant		Pizzeria Celeste			R198
2486092346	Rovereto	82/d	38068	Corso Antonio Rosmini	restaurant		Ristorante Novecento dell'Hotel Rovereto			R199
4874793589	Rovereto	67	38068	Via Giuseppe Garibaldi	restaurant		Dogali Burgers		Mo-Sa 12:00-14:00,18:30-23:00; Su 18:30-23:00	R200
1366734642	Rovereto	20	38068	Borgo Santa Caterina	restaurant	+39 0464 436229	al Silenzio	http://al-silenzio.it/	Mo-Tu Off; We-Sa 11:30-14:30, 17:30-00:00; Su Off	R201
9178364617		2	38068	Via Valbusa Grande	restaurant		Amaranta Bio Bistrot		Mo-Fr 07:30-16:00; Sa 09:00-12:00, 13:00-16:00, 18:00-22:00	R202
700206987					restaurant		Piccolo Fiore			R203
883455523					restaurant		Pizzeria Fucine			R204
7928997808		64		Via delle Maioliche	restaurant		Hong Kong		Mo,We-Su 10:30-14:00,17:30-22:00; PH,Tu 10:30-14:00,17:30-22:00	R205
2638148558	Rovereto	9	38068	Via Abetone	restaurant	+39 0464 433155	Sushoku			R206
8197332146	Rovereto	17	38068	Vicolo dei Conciatori	restaurant		Putipù		Mo-Fr 11:30-14:30,18:30-22:00; Sa 18:30-22:00; Su off	R207
802269764					restaurant		Sushi alla Roza		Tu-Su 12:00-14:30,19:00-22:30	R208
2159310289					restaurant		Al trivio			R209
2484736031					restaurant		Vecchia Trattoria Birraria Scala della Torre			R210
2493523507	Rovereto	20		Piazza Malfatti	restaurant		l'Orto di Pitagora		Th-Sa 12:00-14:00,20:00-23:00	R211
2946662243	Rovereto	8	38068	Piazza Malfatti	restaurant		Assaporando			R212
3699585392	Rovereto	12	38068	Piazza Malfatti	restaurant		Drago d'Oro			R213
4013446318					restaurant		Terrazza sul Leno			R214
5069371904	Rovereto	4	38068	Scala del Redentore	restaurant		Il Doge		Mo-Su 12:00-14:00, 19:00-22:00	R215
721714716					restaurant		El Raminel			R216
2159362024	Rovereto	24	38068	Corso Bettini	restaurant	+39 0464 422463	Osteria del Pettirosso	http://www.osteriadelpettirosso.it/		R217
3076630067	Rovereto	51	38068	Via Paganini	restaurant		Pizzeria Marco			R218
6536659765		13	38068	Via San Giovanni Bosco	restaurant		Bella Rovereto		Mo-Su 11:00-23:00	R219
721714716					restaurant		El Raminel			R220
2159362024	Rovereto	24	38068	Corso Bettini	restaurant	+39 0464 422463	Osteria del Pettirosso	http://www.osteriadelpettirosso.it/		R221
3076630067	Rovereto	51	38068	Via Paganini	restaurant		Pizzeria Marco			R222
6536659765		13	38068	Via San Giovanni Bosco	restaurant		Bella Rovereto		Mo-Su 11:00-23:00	R223
780142013	Rovereto	20E	38068	Via Paoli	restaurant		Pizzeria Napoli			R224
1402541403					restaurant		Trattoria da Pierino			R225
3815857590	Rovereto	18	38068	Via Azzolini	restaurant		Margherita			R226
557944128	Rovereto		38068	Corso Bettini	restaurant		Tema			R227
777284830					restaurant		Pizzeria Brione			R228
1154395707					restaurant		Ristorante S.Ilario Pizzeria			R229
2638148201	Rovereto	77	38068	Viale Trento	restaurant		Watami			R230
1431628407		42	38062	Via Vergolano	restaurant		Pizzeria Ristorante Pace			R231
2335415593	Arco	8	38062	Via Vergolano	restaurant		Ristorante Alla Lega		Mo-Fr 18:30-22:30; Sa-Su 12:00-14:00,18:30-22:30	R232
2484983368					restaurant					R233
5817248052	Arco	3	38062	Largo Pina	restaurant		Birreria Arciduca			R234
6038788911					restaurant					R235
904600325					restaurant		Pizzeria Ristorante Antica Corte			R236
1445808059			38062		restaurant		Ritorante Pizzeria Cantina Marchetti			R237
3396099194	Arco	55	38062	Via Giovanni Segantini	restaurant		Peccato di Vino			R238
6096089813	Arco	92	38062	Via Giovanni Segantini	restaurant		Spaghetteria moderna			R239
8019079953					restaurant		Piccola Osteria		Tu-Th, Su 18:30-21:00; Fr, Sa 18:30-21:30	R240
76608290					restaurant		Ristorante "Al Fiume"			R241
5396534652					restaurant		Al Castel			R242
77403179	Arco	11	38062	Via Luigi Maffei	restaurant		Sawadee			R243
77405222					restaurant		Ristorante Bar Aurora			R244
904600325					restaurant		Pizzeria Ristorante Antica Corte			R245
76608290					restaurant		Ristorante "Al Fiume"			R246
1532731021	Borgo Valsugana	3	38051	Piazza Martiri della Resistenza	restaurant		Ristorante Pizzeria Centrale		Th Off	R247
3607707620	Borgo Valsugana	6	38051	Via Fratelli	restaurant		Ristorante San Giorgio			R248
3932910252	Borgo Valsugana	7b	38051	Via Alessandro Spagolla	restaurant		Osteria Al Borgo			R249
4135182630	Borgo Valsugana	19	38051	Via Francesco Naurizio	restaurant		La Rustica			R250
139516769					restaurant		Sale e Pepe			R251
828742974					restaurant		Albergo Ristorante Casa Moresc			R252
5662788361					restaurant					R253
6574523149	Caldonazzo	13	38052	Via Roma	restaurant		Aquila D'oro			R254
5724991017	Caldonazzo	22	38052	Via Brenta	restaurant		Gilda Ristorante Pizzeria			R255
7248487285					restaurant		Restaurant Pizzeria Kamerloy			R256
9144797518					restaurant		Ristorante Crepes De Sela			R257
1659161775		27	38031	strèda de Morandin	restaurant		Mini Restaurant			R258
2991891922					restaurant		Osteria Heidi			R259
5787239054					restaurant					R260
6203284000					restaurant		La stalla del nonno			R261
6739988301					restaurant		tobià			R262
9140041709					restaurant		Ristaurante Pizzeria Agnello			R263
9144412337					restaurant		Ristaurante della Villa			R264
9144688122					restaurant		Stua De Macoch			R265
9145165083					restaurant		Pizzeria Speckstube			R266
7240881786					restaurant					R267
5411852729					restaurant					R268
5411852730	Canazei	58		Via Roma	restaurant		El Pael			R269
7240893487					restaurant		Kaiserstube		PH,Mo-Su 10:00-14:30,19:00-22:00	R270
734964406					restaurant		La Cantinetta			R271
3302466499	Canazei	1		Via di Pareda	restaurant		Te Cevena			R272
3302466500	Canazei	96	38032	Strèda Dolomites	restaurant	+39 0462 601799	Scoiattolo			R273
3302466501					restaurant		Stua dei Ladins			R274
4949207822					restaurant		La Montanara			R275
6256572712					restaurant		L'Ostaria da Besic			R276
59276375					restaurant		Baita Al Parco			R277
2717008013					restaurant		Ristorante Pizzeria All'Antica Segheria			R278
4586898946					restaurant		Angelo D'Oro			R279
1257221199		2		Via Balderoni	restaurant		Hotel La Stua			R280
4582441585	Cavalese	11	38033	Piazza Cesare Battisti	restaurant		Bar Pizzeria Excelsior			R281
4582692759					restaurant		El Molin			R282
3244177632					restaurant	+39 0462 232060	La Pieve			R283
1257221101	Cavalese	14		Via IX Novembre	restaurant		Vecchia Osteria			R284
1526314493	Cavalese	3	38033	Via Pizzegoda	restaurant		La Salera			R285
1404359364	Cavizzana	10	38022	Piazza dell'Emigrante	restaurant	+39 0463 900162	Bar Pizzeria Cucina San Francesco			R286
966990745				Via ai Cei	restaurant	+39 0463 900222	Locanda San Martino			R287
5243991946		102	38071	Località Rango	restaurant		IL Catenaccio			R288
943372500	Cles	18	38023	Via Armando Diaz	restaurant		Caprice			R289
943772764					restaurant		Al Cermolo			R290
943890849	Cles	52	38023	Via Trento	restaurant		Nazionale			R291
939588720					restaurant		Giardino			R292
939588781	Cles	1	38023	Via Romana	restaurant	+39 0463 421105	Flamingo		Mo-Su 00:00-01:00,11:00-14:00,18:00-24:00; We 00:00-01:00; Th 11:00-14:00,18:00-24:00	R293
943285753	Cles	54	38023	Piazza Granda	restaurant	+39 0463 424007	Pizza Granda	http://www.pizzagranda.it/		R294
943767056					restaurant		Meridiana			R295
945470814					restaurant		Antica Trattoria			R296
945470837					restaurant		El Magic			R297
945470842	Cles	17c	38023	Via Fabio Filzi	restaurant		Il Glicine			R298
945470857	Cles	23	38023	Via Fabio Filzi	restaurant		Piadineria Picasso		Mo-Fr 10:00-22:30; Sa 17:00-22:30	R299
1821220620					restaurant	+39 0463 421300	Osteria Palazan			R300
6044816338	Cogolo	7		Via delle Roge	restaurant		Ristorante-pizzeria "La Presef"			R301
2431204320					restaurant		San Rocco			R302
82591509					restaurant		St. Sebastian			R303
4510120958	Cusiano	16	38020	Via Santa Maria Maddalena	restaurant		Bar Pizzeria Niagara			R304
1100568256		1	38026	Via Venezia	restaurant		Antica Osteria		We off	R305
388930801					restaurant		La Lanterna			R306
5352766113					restaurant		Pizzeria Ristorante La Cantinetta			R307
1915825371					restaurant		La Grotta			R308
3674418127					restaurant		Rezia			R309
5788019253					restaurant		El Tobia			R310
4318695290					restaurant		Ristorante Pizzeria Daniel Zen			R311
946581637	Pozza di Fassa	103	38036	Strada Dolomites	restaurant		Ristorante El Filò			R312
623894359					restaurant		Malga Aloch			R313
1256745268					restaurant		Do Vea		Mo-Su 19:00-23:00; We off	R314
1228464461	Pozza di Fassa	135	38036	Strada Dolomites	restaurant				Mo-Su 16:00-20:30	R315
1229166759	Pozza di Fassa	32	38036	Strada de Meida	restaurant		Pizza Asporto		Mo-Sa 11:30-14:00,17:00-20:30	R316
1230287511	Pozza di Fassa	169	38036	Strada Dolomites	restaurant		Pizzeria Da Salin			R317
58425582					restaurant		Bar Pizzaria Le Giarre			R318
58429469					restaurant		Ristorante Al vecchio mulino			R319
58533321					restaurant		Bar Pizzeria Winkler			R320
261081683					restaurant		Agritur			R321
268803099					restaurant		Agritur Maso Sorte			R322
8752407442					restaurant		Al Contrario			R323
1806514148					restaurant		La Sgeva			R324
5911749189					restaurant		Residence Alaska			R325
84173109					restaurant		Sanscrivel			R326
268273017	Folgaria	39		Via E. Colpi	restaurant		La Piazzetta			R327
267968544	Folgaria	343	38064	Via Emilio Colpi	restaurant		da Ugo			R328
267991882	Folgaria	329		Via Emilio Colpi	restaurant		Trattoria al Fogolar			R329
268014579	Folgaria	235	38064	Via E. Colpi	restaurant		Forst Pizzeria			R330
268014580	Folgaria	233	38064	Via E. Colpi	restaurant		Scoiattolo Pizzeria			R331
85739247					restaurant	+39 0464 721322	alla Segheria	http://www.ristoranteallasegheria.it/		R332
7054924421	Folgaria	52	38064	Via Maffei	restaurant		Hotel Rech-Hof Sayonara			R333
1984418523		62	38064	Via Negheli	restaurant		L'Alpe			R334
36782118					restaurant		Osteria del Carador			R335
3125868985					restaurant		Anna			R336
3127526120					restaurant		La Spleuza			R337
963839415	Levico Terme	99	38056	Via iuseppe Garibaldi	restaurant	+39 0461 701802	Taverna dei Gonzaga			R338
799244380	Levico Terme	62	38056	Via Cesare Battisti	restaurant		La Stua		PH,Tu-Su 11:45-14:00+,18:30-22:00	R339
799244306	Levico Terme	9	38056	Via Giuseppe Garibaldi	restaurant		Ristorante Boivin			R340
799244882	Levico Terme	8	38056	Via Regia	restaurant	+39 0461 702302	Pizzeria al Conte		Tu-Su 12:00-14:00,18:00-23:30	R341
963850107	Levico Terme	5	38056	Piazza Venezia	restaurant	+39 0461 706366	La Vecchia Fontana			R342
1072504536	Levico Terme	1	38056	Via Trieste	restaurant	+39 0461 711699	La Cantinota			R343
5300784172	Levico Terme	22	38056	Via Cesare Battisti	restaurant		L'Angolo dei Risotti			R344
5216237021	Levico Terme	4	38056	Via Traversa Lido	restaurant		Fabbrica di Pedavena			R345
323676098					restaurant		Vecchia Fattoria			R346
963860070					restaurant		La Cantina			R347
799244416	Levico Terme	50	38056	Viale Vittorio Emanuele	restaurant	+39 0461 703012	Pizzeria Ristorante Millennium			R348
65608560	Levico Terme		38056	Località Belvedere	restaurant		Ristorante Prime Rose			R349
6341344169	Malè	3	38027	Zona Commerciale	restaurant	+39 0463 901282	L'Olimpo			R350
4394168358	Malé	36	38027	Via Brescia	restaurant	+39 0463 901281	Caminetto			R351
335596730					restaurant		El Barba			R352
4356605691					restaurant		Vecchia Canonica			R353
614841366	Malé	59	38027	Via Trento	restaurant	+39 0463 901390	La Segosta	http://www.segosta.com/		R354
229817069					restaurant					R355
415504641					restaurant		Al Maso Vecchio			R356
4350304189					restaurant		Dolomiti			R357
511337508					restaurant		Ristorante Scaranò			R358
963849190	Levico Terme	9	38056	Via Domenico Giannettini	restaurant		Papillon			R359
1905543727	Mattarello	106	38123	Via Giulio Catoni	restaurant	+39 0461 944401	Antica Stella	http://www.anticastellatrento.com/	Mo-Sa 12:00-14:00, 19:00-23:00; Th Off; Su 19:00-23:00	R360
7661120689					restaurant		Mensa scolastica			R361
3090950106					restaurant		Ciccia & birra			R362
3803736242					restaurant		Villa Bertagnolli			R363
5330541921					restaurant		Bucaneve			R364
7944379443	Commezzadura		38020	Via di Sóta la Crós	restaurant		Hotel Genzianella			R365
7944379453	Daolasa	13	38020	Via della Fantoma	restaurant		Bio Hotel Benny			R366
4390451735					restaurant		Agriturismo Bontempelli			R367
4123999073					restaurant		al Sole			R368
2412844972	Mezzana	1		Localita Marilleva 900	restaurant		Bar ristorante pizzeria Kristall			R369
267649391					restaurant		Pizzeria Al Caminetto			R370
2881985266	Mezzocorona	29	38010	Piazza della Chiesa	restaurant	+39 0461 603823	Da Demetrio			R371
4657167767	Mezzocorona	4	38016	Piazza San Gottardo	restaurant	+39 0461 601710	Trattoria Dolce Spina			R372
341091742					restaurant		Osteria Al Travaion			R373
973022382					restaurant		Borghetto			R374
1068411472	Mezzolombardo	100	38017	Via Garibaldi	restaurant		Roma			R375
861050488	Mezzolombardo	24	38017	Via Trento	restaurant	+39 0461 602338	La Paninoteca			R376
870463323	Mezzolombardo	85	38017	Corso Giuseppe Mazzini	restaurant	+39 0461 605778	Hua Xing			R377
72528026	Mezzolombardo	1	38017	Via Guido Fiorini	restaurant	+39 0461 604185	Ristorante Pizzeria Al Duomo		Mo-Su 12:00-14:30, 18:00-00:00; Th Off	R378
73424152	Mezzolombardo	15	38017	Via Guido Fiorini	restaurant		Ristorante Casa Nardon			R379
304632837					restaurant		Ristorante Pizzeria Le Roi			R380
2952518898	Madonna di Campiglio	104	38086	Via Cima Tosa	restaurant		Osteria del Circo			R381
6341426156					restaurant					R382
3785872417	Moena	24	38035	Via Loewy	restaurant		Taverna del Garber Ristorante Pizzeria			R383
3787700764	Moena	32	38035	Strada De Fachin	restaurant		Lo Sfizio Caffè Pizzeria Bar			R384
266158481					restaurant		Ristorante Faloria			R385
2957454881					restaurant		Malga Roncac			R386
5013934509					restaurant		Agritur el Mas			R387
1562362389					restaurant					R388
44030265					restaurant		Agriturismo Santa Barbara			R389
261086637					restaurant		Pizzeria La Ruota			R390
64392934					restaurant		Ristorante Pizzeria Pineta			R391
459656419	Molveno	4	38018	Via Cima Tosa	restaurant	+39 0461 586948	Taverna La Botte	http://www.tavernalabotte.it/		R392
1512648046					restaurant		El Filò			R393
1524975600					restaurant		Antica Bosnia			R394
1525442359					restaurant		Bucaneve			R395
1511958499	Molveno	22	38018	Via Nazionale	restaurant		Bar Ciao			R396
1523289665		7		Via Lungolago	restaurant		L'Osteria del Maso			R397
459656425					restaurant		Al Caminetto			R398
2929049984	Molveno	19	38018	Via Lungolago	restaurant		Pizzico			R399
2929049985	Molveno	11/B	38018	Via Lungolago	restaurant	+39 461 58 69 60	Bar L'Aquilone			R400
616524688					restaurant		Al Molin			R401
224374897					restaurant		Energy Hotel			R402
105602356		1			restaurant		Le barche			R403
102779829	Calceranica al Lago	50	38050	Via Lungo Lago	restaurant		Biba's			R404
5016695590	Tre Ville			Via Vallesinella	restaurant		Ristorante Piccadilly			R405
5016686035					restaurant		Ristorante Pappagallo			R406
2381700948	Madonna di Campiglio	64	38084	Via Dolomiti di Brenta	restaurant		Ristorante Pizzeria Antico Focolare			R407
6835725712					restaurant		Rosengarten			R408
6241059685		5		Via Vallesinella	restaurant		Alfiero			R409
4960330833	Madonna di Campiglio			Viale Dolomiti di Brenta	restaurant		Il Ruggito			R410
304632628					restaurant		Pizzeria Ristorante Belvedere			R411
333791569					restaurant		La Cantina di Suisse			R412
1438109519					restaurant		La Stube di Franz Josef			R413
304632837					restaurant		Ristorante Pizzeria Le Roi			R414
232580438					restaurant		Hotel Cristo d'Oro			R415
616524794					restaurant		Al Cervo			R416
2422074148		20	38086	Via Manci	restaurant		Pizzeria Al Cardo			R417
5624428609	Pinzolo	11	38086	Viale Guglielmo Marconi	restaurant		La Roda			R418
702858982					restaurant		Saionara			R419
702859059					restaurant		Posta			R420
702859043					restaurant		Don Pedro			R421
89723503					restaurant		Lo Scoiattolo			R422
560024840					restaurant		IL Picchio			R423
303826370					restaurant		Pizzeria Millenium			R424
303828168					restaurant		Pizzeria L'arcade			R425
303832096					restaurant		Majestic			R426
4336800368					restaurant		La Primoteca			R427
8506320843					restaurant		Pizzeria Diana			R428
2416095112					restaurant					R429
165535910					restaurant		Ristoro			R430
232580438					restaurant		Hotel Cristo d'Oro			R431
355968440	San Michele all'Adige	47	38010	Via Don A. Tamanini	restaurant	+39 0461 650699	Capriccio			R432
4695403491		29	38010	Via Roma	restaurant		Pizzeria Cantuccio		Tu-Su 11:30-12:00	R433
75310719	Grumo	39	38010	Via G. Postal	restaurant	+39 0461 650435	Ristorante da Pino	http://www.ristorantedapino.it/	Mo Off	R434
616524561	Rabbi	105	38020		restaurant		Ristorante Pizzeria 800			R435
331045899	Rabbi	134	38020		restaurant		Osteria al Rabies			R436
395318007					restaurant		Mas de la Bolp			R437
4202862135	Scurelle	2	38050	Via del Municipio vecchio	restaurant		Chardonnay			R438
4202838209					restaurant					R439
866739433					restaurant		Goofy Pub-Ristorante-Pizzeria			R440
1585221252					restaurant		Ja Vito			R441
1585221511					restaurant		Ristorante Pizzeria Sas da Rocia			R442
8868691187		4		Via all'Üscla	restaurant		Casa Ferrazza			R443
8887842646					restaurant		Casa Ferrazza			R444
3910683995	Castel Ivano	11	38059	Via Marconi	restaurant		Ristorante Pizzeria Al Torchio			R445
255443503	Telve	3	38050	Località Nale	restaurant		Osteria Baraonda			R446
4185984948	Roncegno Terme	9	38050	Via Enrico Capraro	restaurant		Al Volto			R447
331155754					restaurant		Albergo Vittoria			R448
121382586					restaurant		Pizzeria il Picchio			R449
4315863098	Pellizzano	13	38020	Località Claiano	restaurant		Alla Veccia Macina			R450
115849758					restaurant		Agritur Darial			R451
87054865	Tre Ville	34	38079	Via San Antonio	restaurant		La Contea Pizzeria Ristorante Snow Pub			R452
5731537800	Tione di Trento	4/A	38079	Via Durone	restaurant		Pizza al Taglio Le Ghinghe			R453
5446414999	Tione di Trento	5	38079	Via Legione Trentina	restaurant	+39 0465 326249	C'era una volta			R454
87054865	Tre Ville	34	38079	Via San Antonio	restaurant		La Contea Pizzeria Ristorante Snow Pub			R455
334787448					restaurant		Al Pescatore			R456
518731748					restaurant		Agritur Solasna			R457
37811920	Vattaro	31	38049	Via Doss del Bue	restaurant		Ristorante TEX			R458
2094237771					restaurant		Ristorante La Madia			R459
6610752260					restaurant		Pizzeria Vittoria			R460
101164735					restaurant		Bar Trattoria alla Lepre			R461
101164735					restaurant		Bar Trattoria alla Lepre			R462
101164735					restaurant		Bar Trattoria alla Lepre			R463
101164735					restaurant		Bar Trattoria alla Lepre			R464
101164735					restaurant		Bar Trattoria alla Lepre			R465
2367677548					restaurant		Pizzeria Romantica			R466
2598641850	Andalo	6			restaurant		Ski Bar			R467
2364540524	Andalo	4	38010	Via Ponte Lambin	restaurant		Bistrot Dolomieu	https://www.lacucinadifilippo.com/		R468
